,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths,Total Investment Costs
331,79,249.8105942877254,1.0,0.2983190905909618,179.43524496615453,1.0,0.3827676659529028,346.7967216226919,1.0,0.0977579158433257,191.7528620473605,1.5,0.92904472153837,249.25567040078505,10.0,0.5240827275378463,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,4031424642.696973,0,0.0,0.0,3.8438557438292023,0.0
334,43,209.00017131938165,1.5,0.5589931174779588,170.99046096682792,1.0,0.5777068263300409,131.66454907217357,1.0,0.0465316474280172,197.03275004499048,1.0,0.3859500703382982,251.85563545202217,10.0,0.1931992120636788,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,1743140142.1708217,0,0.0,0.0,3.410449971568564,0.0
352,19,308.367698407169,1.5,0.7161556478036489,124.55876323590878,10.0,0.5919461231083053,334.9738822074432,10.0,0.171674834910605,87.57306829977992,1.0,0.2177612483703126,258.6405698633416,1.0,0.1796402379418472,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,1830032825.296528,0,0.0,0.0,2.9927115554695822,0.0
359,68,100.07682846854873,10.0,0.8783052775540015,349.39503630748413,1.5,0.94875056689545,98.81718609656278,1.0,0.1332349657436993,100.53911747463218,1.5,0.3742602557978615,235.43032265415087,10.0,0.7616394564999925,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,2438746564.458044,0,0.0,0.0,3.3295542563277327,0.0
367,105,338.46820942939905,10.0,0.5402730113467361,326.31519898955224,1.5,0.7539273937151737,331.11752960927936,10.0,0.0862104450529209,107.6918611818409,1.0,0.9363203662185684,208.53823955009503,1.5,0.7429388900283092,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,2117460975.585812,0,0.0,0.0,3.3861448187462635,0.0
378,1,152.6516492026043,1.0,0.9339931892846076,172.22219850446714,10.0,0.3153752063861217,313.1001817356402,10.0,0.0060058825603604,170.9561185178864,1.5,0.3885996876063939,58.15020138054616,1.5,0.1851469812173529,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,1859912016.9421992,0,0.0,0.0,3.343285069475279,0.0
382,27,34.41675461666235,10.0,0.6369326041435267,253.7002578924501,1.5,0.5303265748763181,297.25057962486926,10.0,0.1756881026897161,63.18847677794948,1.5,0.1474658953757605,89.89286833742997,1.5,0.6545990459144951,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1843176075.6143725,0,0.0,0.0,3.486073772214215,0.0
383,112,214.9637734051261,1.0,0.6849474128985492,286.3617532651503,1.0,0.4873058451023245,320.18413446160946,1.5,0.0057454556635173,150.80694201902656,1.5,0.2436312040291934,340.6766693060567,1.0,0.7981371034668285,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,1762197443.1034708,0,0.0,0.0,3.420102055380385,0.0
387,35,209.2246404930077,1.5,0.5456954261758966,333.68045372319,10.0,0.5910278198430999,336.2307694675755,10.0,0.0317337568521814,36.27996357883893,10.0,0.9598789042752148,163.1153811346725,1.5,0.827499409100281,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,1540884973.310305,0,0.0,0.0,3.431500739559983,0.0
394,125,314.0771246471072,1.5,0.5912769248046781,206.5823591456916,1.0,0.28112838417598,260.7310453519329,10.0,0.150983143331094,66.64876073342785,1.5,0.4164299567915122,249.27986371424723,1.0,0.4927776777744858,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,2564873280.2878475,0,0.0,0.0,3.5634564311074226,0.0
395,117,173.46384520097115,1.0,0.1048200759882154,243.1681183817276,1.0,0.1240280318416457,118.22599651012364,10.0,0.1949374750446111,152.00883785453777,10.0,0.6002985556344931,244.0846275549564,1.5,0.5321892340799156,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,3019452794.0868664,0,0.0,0.0,2.1652012256648545,0.0
403,72,30.8103972361738,10.0,0.8246608264930354,105.2751561182804,1.5,0.9058908742472944,50.38850401748617,1.0,0.0314935133011267,160.73578980729937,1.0,0.1948265742859138,193.14672052589057,1.0,0.7608765146829306,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,2117326963.1929965,0,0.0,0.0,3.3017338313649223,0.0
405,38,129.09024769648653,10.0,0.2209830356969447,117.2178550480866,1.5,0.4974855542874541,163.34632855853226,10.0,0.0976698293495175,239.96889613716408,10.0,0.2587333022286858,55.051747778283904,10.0,0.0456372005945118,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,3232214291.9540367,0,0.0,0.0,2.982659310965184,0.0
406,77,120.26932031725002,1.5,0.4153106636204773,233.2856036039445,1.5,0.0908253854649019,148.84552608006555,10.0,0.138324288528658,112.5607989311522,1.5,0.2488587249849872,38.75074800409842,1.5,0.866690330559886,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,3287026760.4950886,0,0.0,0.0,4.130661900815396,0.0
431,56,153.71211810956407,1.0,0.5508319716518754,128.30098288756338,1.0,0.9405075370945606,109.02121858936984,10.0,0.0141522224892088,179.24639486692115,10.0,0.9660240999504328,196.933554528914,10.0,0.0255917088006967,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,1950019711.5603056,0,0.0,0.0,3.4608436632057176,0.0
438,40,211.56102075759213,1.0,0.1830069894452328,298.99204552439926,1.5,0.1811787207269865,148.51478558345286,1.5,0.2057238296145971,260.43623768668,1.5,0.5788319793472867,201.4549140388483,1.5,0.6829468273445751,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,3062321395.9375544,0,0.0,0.0,2.0396374360977148,0.0
442,42,186.3301561866627,1.0,0.6155634633927026,318.05733844862215,10.0,0.467415879515708,55.45857740266101,1.5,0.0339836813911279,36.43218616185834,1.5,0.5585397855176207,130.2005373221001,1.5,0.848114652188607,1.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,2170408354.325231,0,0.0,0.0,3.392948107423094,0.0
445,22,333.38405323365225,1.0,0.3838136394787068,279.0214096925808,10.0,0.7520138182430465,240.694990629122,10.0,0.1021077946132262,171.42875940589732,1.0,0.311620453066791,331.1933106634744,10.0,0.8094644067582545,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,2936315763.199848,0,0.0,0.0,3.9631990349937336,0.0
455,3,203.0428308927476,1.0,0.5392118573925296,53.16488819425253,1.5,0.5860039573281637,322.1830006549215,1.0,0.0522085724901461,68.03855160025584,1.5,0.1617425283194492,152.68938347838855,1.0,0.7967142503885535,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,2004973367.1891408,0,0.0,0.0,3.412507636433537,0.0
456,92,236.55645456181605,10.0,0.4103277543041236,287.4026194163628,10.0,0.5494949672806163,213.43722317835423,10.0,0.138533907095146,254.74480988376047,1.5,0.994323269948774,96.66170233829293,10.0,0.0538239894559974,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,2248496326.239088,0,0.0,0.0,3.688529543901897,0.0
457,111,173.43419051048795,10.0,0.7007035690171607,248.68255066083756,1.5,0.4496945118062571,292.94008216359555,1.5,0.1380823831825121,123.47384013599998,1.5,0.6080082218696631,343.2289004283458,1.5,0.7011442559029137,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1909257012.9108465,0,0.0,0.0,3.298096176644842,0.0
464,30,111.10859680153496,1.0,0.4897065230434174,74.25152223744992,1.5,0.1278449129530729,31.536750916044,1.0,0.035639540731071,100.97048119546056,1.0,0.5401832199711565,208.61494966798475,1.5,0.4867005409386356,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,2906173843.19958,0,0.0,0.0,3.842416919956391,0.0
465,57,45.62705129408975,10.0,0.8402799262113327,152.22426755766068,10.0,0.8752671230687484,160.99831281812413,1.5,0.1729168817090336,121.0431114026098,1.5,0.5520250597206119,235.69278233189547,10.0,0.2264811330341607,2.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,1985071458.600023,0,0.0,0.0,2.9408241673213125,0.0
473,81,66.19204587845041,1.0,0.1045168444762521,68.47502772935096,1.5,0.6725381646372565,268.2115281567485,10.0,0.1701420522672918,71.4173361340449,10.0,0.7289882632378641,71.86475806968826,1.5,0.6125623511190106,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,3160538257.9159527,0,0.0,0.0,3.5115865877726837,0.0
480,60,127.27911676706071,1.5,0.3030598132350032,90.82727656101112,10.0,0.447455998549157,307.41428940057057,1.0,0.0503773798546704,247.90735037700847,1.0,0.6039353734318296,101.77741245157712,1.0,0.3837273383584971,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,4620874458.741922,0,0.0,0.0,4.756574898904194,0.0
481,95,292.93043267858434,10.0,0.4613305832324194,185.50521098624424,1.0,0.2432012357905643,33.889561583573794,10.0,0.1843710683185158,305.06110511382616,10.0,0.9736619606803408,246.43268156056865,1.0,0.9503059972780904,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,1520058491.0323856,0,0.0,0.0,2.659617066049978,0.0
482,56,146.00506691261916,1.5,0.4292498932731522,177.18392732621436,1.5,0.0209852098173204,89.8189214495883,1.5,0.0299005332515626,158.52232467981133,10.0,0.24978179566366,286.6690707080876,10.0,0.6231472605576855,2.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,3529667229.3119063,0,0.0,0.0,4.166186490151316,0.0
483,129,327.29365578500267,1.0,0.6315688962324922,197.2965587554101,10.0,0.2185771122678155,284.35443610331004,1.5,0.1131314564354256,334.7832864174468,1.5,0.233832062440746,178.64997525117843,10.0,0.1544653309097632,3.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,1584523858.045317,0,0.0,0.0,3.381942646655671,0.0
486,34,221.6663633147351,1.0,0.4652799365462748,263.7581631136226,1.5,0.2751619607563587,123.99100509160758,1.5,0.0020908879666207,137.2787792035635,10.0,0.1176661243029182,220.99190161268945,1.5,0.8027886897444596,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,2518836043.876199,0,0.0,0.0,3.7855842544336338,0.0
489,48,290.81575478286106,10.0,0.3509283481733467,88.3101179681392,1.0,0.2681945152226752,251.6590316637115,1.0,0.204322953710553,75.98836061150831,1.5,0.2134399264072772,231.259142164228,1.0,0.5698708549945121,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,3162373319.372348,0,0.0,0.0,2.1600638257106533,0.0
491,74,98.39162922194014,1.0,0.1933548262370822,196.1263403075966,1.0,0.8505458014713747,139.19904917473227,1.5,0.105283538103964,233.87479077313947,1.5,0.9844115703052034,325.3957369891104,1.0,0.6200832345880114,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,5090895821.6654415,0,0.0,0.0,4.085729862207277,0.0
498,92,85.18064491459532,10.0,0.369756052977649,279.3946885078739,10.0,0.98820348583047,87.96598612738654,1.0,0.044828457636775,147.530890838724,10.0,0.5548084347837923,291.116381206487,10.0,0.1798150223576343,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,2687562651.6082315,0,0.0,0.0,4.140775203688279,0.0
508,48,209.8926974419844,1.5,0.6656782929916288,232.84504166736323,1.0,0.340880167738498,315.9955918947241,10.0,0.1742019378473891,133.24359866887397,1.5,0.377063776256773,62.96748399372709,1.0,0.6227138662405871,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1814766940.467528,0,0.0,0.0,2.6152731252367767,0.0
511,112,245.74278266315403,1.5,0.4576022508865996,186.8212661870683,10.0,0.6581598523591067,219.44482071041057,10.0,0.0480981309507532,60.84939235983391,1.5,0.6939374979701587,43.93157697466791,1.5,0.4025846452603686,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,2235597047.9177194,0,0.0,0.0,3.6698096574654087,0.0
522,76,121.25992509636104,1.5,0.4279463317247038,346.63030075887093,10.0,0.7857656832224906,57.31485004396503,1.5,0.0224172456838979,258.63176040402254,10.0,0.5461554945636515,48.37421494088,10.0,0.6450512564170741,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,3054941436.366682,0,0.0,0.0,3.745684463331156,0.0
525,67,168.29446692095206,1.0,0.0973354332283298,218.88827632295812,10.0,0.4600808421943445,119.8652506490358,1.0,0.0633922342604384,222.28123383326604,10.0,0.4954874750777339,223.29848785843865,10.0,0.7687687182282917,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,4400615001.081459,0,0.0,0.0,3.502210007659878,0.0
526,6,262.62190861984254,10.0,0.721515886607025,218.2827104595506,1.5,0.5759482664847801,144.28204583258955,1.5,0.1884391540655998,214.84962204926904,10.0,0.9824907198906708,132.32368950274588,1.0,0.1321164693503157,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,1914385349.4312403,0,0.0,0.0,2.577861446323443,0.0
539,28,171.72791340465326,1.0,0.2709109115142244,110.26289117139126,10.0,0.9245351233045626,344.7792350257539,1.5,0.0370138565655717,314.6395125186233,1.5,0.9846173171162318,218.1783489982578,1.5,0.7312250694693191,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,4275969228.817262,0,0.0,0.0,4.722655388699571,0.0
545,23,240.0714961243207,1.0,0.7156623749957622,205.14433185025996,1.0,0.964465322996128,76.18669522717241,1.5,0.1078128128651949,267.3524784791495,1.5,0.2188893684808552,321.5595283211235,1.5,0.8538938520984268,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,1690556617.4322588,0,0.0,0.0,3.3392779677706046,0.0
547,82,138.5388207048652,10.0,0.5569589835897018,85.13603524171734,1.5,0.1184897756886551,145.54828613094583,10.0,0.0504480194765473,35.62175356538409,1.5,0.7681550165748134,156.27683751024108,10.0,0.8920324363261364,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,2458066445.068881,0,0.0,0.0,3.740543528834058,0.0
549,101,321.4323481993068,1.0,0.6733611518162167,320.643585204779,10.0,0.2294940780592132,38.912965304314376,10.0,0.1047218451225574,259.5858929241664,1.0,0.9004970792216017,77.88593388185885,10.0,0.4240712490673829,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,2087048186.469061,0,0.0,0.0,3.536087902725868,0.0
552,40,267.22168867058315,10.0,0.1352853830083711,293.1083329532283,1.5,0.4328272456273214,218.8649266859904,1.0,0.0461319818061935,149.56829239895524,10.0,0.8117003494650109,153.90784331093735,10.0,0.7257236396009983,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,2802082317.9134097,0,0.0,0.0,2.4807100073693302,0.0
557,110,154.82167279138463,1.0,0.4386495946665762,183.92013452415705,1.5,0.1671157404977347,268.4677518342738,10.0,0.1066690625371276,216.905338533355,10.0,0.375689793317921,230.33347873960707,10.0,0.8562727442892619,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,2451252332.961566,0,0.0,0.0,4.006437203094965,0.0
565,14,33.931454400480305,10.0,0.134838917786818,344.85477483491314,1.0,0.8424123573655029,180.5034946719918,1.5,0.1199532074644404,267.7838194818036,10.0,0.312593539408991,85.10796793151962,1.0,0.8325921283805572,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,3122159443.1866674,0,0.0,0.0,4.971210561143837,0.0
567,86,284.1718600983543,10.0,0.5824607419089769,106.16291096023912,10.0,0.7737635855598868,316.2021066054586,1.0,0.004979415227179,280.404488046362,10.0,0.264929272623325,76.99403721200834,10.0,0.5796810786484754,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,1663611823.0174294,0,0.0,0.0,3.3653162477694263,0.0
568,76,131.84860758374035,10.0,0.8619409681133392,184.9090964780121,1.0,0.9569293418311569,259.2064224258197,1.0,0.1457558556734783,144.7425538754875,10.0,0.5317105564017711,175.7940673613483,10.0,0.3951281975820975,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,2065560565.332472,0,0.0,0.0,3.2597709898580733,0.0
576,101,62.92825058567567,1.5,0.8981766351059073,117.10424249185937,1.5,0.1110554901650799,104.29905676873466,1.0,0.1401988898386602,96.72912163396916,1.5,0.5049410325371966,329.0397857820094,10.0,0.7345754217665408,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,2448941217.683053,0,0.0,0.0,3.71661341476052,0.0
577,6,157.53751523808646,1.5,0.3952535223620976,164.2914065038296,10.0,0.1202963883782745,214.48009410271385,1.5,0.0910690490203263,71.75038441840111,1.5,0.7093851279923197,58.76374490488464,1.0,0.8839156962138602,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,2454788902.000492,0,0.0,0.0,4.387080076230115,0.0
581,132,149.38394380716034,1.5,0.478067588574574,345.33336903343167,1.5,0.0859303818619622,238.774736872254,1.0,0.0238995685816781,270.7556481544592,1.0,0.6296185829259761,306.8951296118984,1.5,0.5663800103532828,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,3682321580.7425694,0,0.0,0.0,3.9287736663659065,0.0
585,79,79.28272788710481,1.5,0.5532877391817242,180.91707534506963,1.0,0.7970854768136135,151.7380680833656,1.0,0.1979585152171859,61.70924777054758,1.0,0.171613742783586,119.70968027250017,1.0,0.6716672430476816,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,1126389339.3839283,0,0.0,0.0,2.1103125548461765,0.0
587,40,197.1702944096461,1.5,0.4749327003739184,88.55508505149767,10.0,0.008889982570483,46.95416243731019,1.5,0.1539403240094323,90.59723253597532,10.0,0.5654868623347917,59.574277193374144,1.5,0.906247737070623,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,1557842882.3901503,0,0.0,0.0,1.5145435559256386,0.0
591,25,120.93172040495756,1.5,0.1054143554322403,285.29361308393,1.5,0.6990896752345485,198.69383920083183,1.5,0.1601766902637518,304.84814339414686,10.0,0.952120934579484,202.80043052287044,10.0,0.0187019577785139,3.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,2587432272.275892,0,0.0,0.0,2.783333618332849,0.0
593,82,206.9635982508068,1.5,0.6604627043702067,271.3123174451594,10.0,0.5735427677180975,36.99597245898691,10.0,0.1186525225639727,338.37412441989375,1.5,0.4196361689217077,138.05287959079956,10.0,0.1317920778733722,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,2050977898.907227,0,0.0,0.0,3.5603491784452537,0.0
597,84,235.45859240739628,1.0,0.649518282545942,273.0657161561441,1.0,0.6751532659171045,34.70515554959297,10.0,0.088166787492791,78.0324059051607,1.0,0.6272297379405501,184.69835913685773,1.5,0.7511675401035937,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,1557470720.4548988,0,0.0,0.0,3.2952803548672462,0.0
600,116,130.16459281314775,1.5,0.3385142569637558,330.7790034292548,1.5,0.9080969290225488,82.6013696733969,10.0,0.1950054146160001,316.4090051686619,1.0,0.4965865282542963,310.03286361803805,1.0,0.5384114655124574,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,3175471251.7668858,0,0.0,0.0,2.675561967904,0.0
605,75,300.6659626432093,10.0,0.9176077158436924,84.04687257525444,1.5,0.7565676681658877,328.71051712364084,1.5,0.1054702235930893,310.0197677304636,1.0,0.4671861580010281,237.3463090528679,1.0,0.9602237526590972,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,2014413647.645716,0,0.0,0.0,3.239976224653684,0.0
610,26,242.0853363308603,10.0,0.1586267067747289,109.94990283303608,10.0,0.0720961927803019,168.13514529859907,1.0,0.1566893381718948,121.40712483212,10.0,0.9507268897097464,142.17749680178565,10.0,0.8974037382466414,2.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,3419457698.112136,0,0.0,0.0,1.868470060610245,0.0
613,79,220.3824004718666,10.0,0.1249987240254275,333.8510627515428,1.0,0.9920426160989546,302.1097028771584,1.0,0.1568377607926721,266.4158127900603,10.0,0.9474839098655496,60.29806837501201,10.0,0.9136735837134176,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,2850560570.51746,0,0.0,0.0,1.973604895483684,0.0
616,111,247.4544458479369,1.5,0.1294667425301771,57.37725660555609,1.0,0.2576679619997616,160.746481559026,1.5,0.009723613778515,30.17064318987033,1.5,0.8864023395408158,143.87316906591434,10.0,0.0147920564980319,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,5046617708.898604,0,0.0,0.0,4.607699544176549,0.0
618,87,317.07759912848763,1.5,0.8654197672765308,158.62361700323112,1.5,0.5853135803067132,163.2795978087196,1.5,0.0434388240863575,191.3100001130903,10.0,0.9989719702349132,56.85416578151468,10.0,0.6743203259874867,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,2451783923.909586,0,0.0,0.0,3.3182143749970368,0.0
620,7,118.5127391381481,10.0,0.2134833389864854,66.2185587904476,1.5,0.2610446724725747,302.3572995835128,1.0,0.157399668983738,89.0144069009379,1.0,0.461570784129399,121.36215849450042,1.0,0.4704399195195575,4.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,2407021229.886793,0,0.0,0.0,2.773707003331604,0.0
628,88,139.98165729222686,1.5,0.1183491879381654,261.7164042115693,1.5,0.702416283097639,173.278337015035,1.5,0.1258986163975647,156.608351354552,1.0,0.6995175722251783,76.38038874837959,1.0,0.4105702918460649,4.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628,2625058361.941048,0,0.0,0.0,2.4988058004744533,0.0
